,node1,node2,q,k,v
445,105,104,174.30381944444446,0.06641119791666665,60.986892361111074
446,104,643,81.51388888888889,0.04398715277777779,63.62222222222216
447,643,641,81.51388888888889,0.04398715277777779,63.62222222222216
448,641,642,81.51388888888889,0.04398715277777779,63.62222222222216
449,642,640,81.51388888888889,0.04398715277777779,63.62222222222216
450,640,963,81.51388888888889,0.04398715277777779,63.62222222222216
451,963,639,221.53645833333331,0.0629743055555556,63.57777777777772
452,639,638,361.55902777777777,0.0819614583333334,63.533333333333275
453,638,962,361.55902777777777,0.0819614583333334,63.533333333333275
454,962,961,361.55902777777777,0.0819614583333334,63.533333333333275
455,961,637,361.55902777777777,0.0819614583333334,63.533333333333275
456,637,636,361.55902777777777,0.0819614583333334,63.533333333333275
457,636,103,361.55902777777777,0.0819614583333334,63.533333333333275
458,103,295,361.578125,0.0819614583333334,63.85798611111108
459,295,1040,361.578125,0.0819614583333334,63.85798611111108
460,1040,525,350.3142361111111,0.08476892361111116,62.36050347222218
461,525,524,351.24739583333337,0.09826163194444446,59.58038194444444
462,524,198,348.49913194444446,0.10001119791666664,58.60668402777779
463,198,1027,324.1128472222222,0.09498029513888886,55.92604166666666
464,1027,938,328.78472222222223,0.09209218749999995,57.62725694444447
465,938,523,321.41666666666663,0.1003216145833333,60.726128472222236
466,523,779,297.71180555555554,0.10210338541666666,58.41432291666662
467,779,778,309.9791666666667,0.09470052083333332,60.01076388888883
468,778,1280,337.97395833333337,0.08881128472222219,61.87656249999999
469,1280,1026,339.9670138888889,0.07476093750000003,63.116493055555566
470,1026,1279,329.48784722222223,0.0690666666666667,64.01614583333333
471,1279,304,317.0217013888889,0.08399027777777777,61.608940972222214
472,304,197,319.53559027777777,0.08434956597222223,61.81250000000002
473,197,1028,329.82118055555554,0.06352387152777778,64.30078125000003
474,1028,1283,269.1701388888889,0.10625312500000006,57.62065972222223
475,1283,186,268.70746527777777,0.12300529513888897,55.05651041666667
476,186,274,314.83159722222223,0.08192855902777782,60.93307291666667
477,274,185,357.81336805555554,0.08224236111111112,62.131510416666664
478,185,42,415.8810763888889,0.10112760416666663,62.561371527777794
479,42,184,411.69965277777777,0.10112057291666665,60.707378472222246
480,184,366,415.09809027777777,0.10562092013888887,58.464149305555566
481,366,1308,433.85243055555554,0.11634531249999999,57.55833333333332
482,1308,1144,424.97743055555554,0.10488072916666669,55.42847222222221
483,1144,746,438.25347222222223,0.11387170138888889,55.52621527777778
484,746,1136,446.63541666666663,0.12168385416666663,58.64305555555556
485,1136,430,455.875,0.12692395833333328,59.15677083333333
486,430,429,490.59461805555554,0.12769270833333332,57.210329861111106
487,429,183,475.78559027777777,0.1127649305555556,57.49149305555556
488,183,428,418.703125,0.10324522569444447,58.16345486111109
489,428,745,365.78125,0.08095876736111107,61.36701388888886
490,745,744,350.07465277777777,0.0956199652777778,58.778472222222234
491,744,743,340.6666666666667,0.09460121527777782,59.418402777777814
492,743,427,315.0920138888889,0.08119722222222225,62.4510416666667
493,427,182,304.67881944444446,0.09796883680555561,58.572048611111114
494,182,181,334.40625,0.11158376736111109,57.41770833333334
495,181,180,347.87934027777777,0.12254722222222215,56.025347222222244
496,180,179,333.35590277777777,0.12362526041666662,53.99270833333334
497,179,178,342.30729166666663,0.13537899305555554,52.34010416666668
498,178,177,359.48871527777777,0.15102517361111112,51.57335069444445
499,177,742,387.97222222222223,0.12606380208333337,56.02838541666667
500,742,41,382.5842013888889,0.13140894097222222,54.52282986111113
501,41,592,399.81163194444446,0.1466087673611111,52.53012152777778
502,592,741,398.41493055555554,0.18145434027777768,47.15052083333334
503,741,176,390.76475694444446,0.2079072916666666,42.588715277777794
504,176,740,430.92621527777777,0.15960121527777782,51.33697916666665
505,740,739,415.14409722222223,0.1556772569444445,48.0503472222222
506,739,591,411.65625,0.18382204861111112,43.22100694444445
507,591,738,418.65972222222223,0.17282656250000003,49.78368055555558
508,738,590,443.2986111111111,0.14737256944444455,55.417881944444446
509,590,368,464.5,0.14940364583333343,56.36276041666666
510,368,1304,343.2239583333333,0.16120590277777774,52.249392361111106
511,1304,264,237.62847222222223,0.15737838541666657,49.84973958333333
512,264,1269,290.38020833333337,0.12956380208333332,54.62022569444444
513,1269,1001,322.8871527777778,0.1414387152777778,55.42812500000001
514,1001,1255,343.0954861111111,0.13794461805555552,56.21406250000001
515,1255,1256,395.62152777777777,0.1558715277777777,60.019444444444424
516,1256,628,387.22395833333337,0.1443449652777778,62.149479166666666
517,628,492,267.38020833333337,0.0822328993055556,62.590538194444456
518,492,406,192.14409722222223,0.0740369791666667,62.76866319444444
519,406,407,178.61458333333334,0.05404861111111113,65.7665798611111
520,407,408,126.87760416666667,0.04083949652777778,66.5625
521,408,798,82.51996527777777,0.03671684027777779,63.83185763888892
522,628,629,364.25868055555554,0.10637881944444447,59.3015625
523,629,630,390.7204861111111,0.13265451388888883,54.841493055555546
524,630,291,420.32378472222223,0.14656744791666665,52.82968749999999
525,291,631,459.54774305555554,0.1717143229166667,51.37447916666666
526,631,632,427.26909722222223,0.13338402777777783,57.98159722222223
527,632,292,354.29947916666663,0.12494479166666671,57.83559027777776
528,292,399,236.49131944444443,0.10868194444444446,56.53289930555554
529,399,293,245.125,0.07790729166666668,60.27942708333332
530,293,633,412.03211805555554,0.10256684027777775,60.45763888888886
531,633,634,413.3715277777778,0.11477552083333328,58.462847222222194
532,634,953,364.25347222222223,0.10637881944444447,59.26267361111107
533,953,635,361.55902777777777,0.0819614583333334,63.533333333333275
534,635,1305,361.55902777777777,0.0819614583333334,63.533333333333275
535,1305,270,361.55902777777777,0.0819614583333334,63.533333333333275
536,270,294,361.578125,0.0819614583333334,63.85798611111108
537,294,895,361.55902777777777,0.0819614583333334,64.03993055555557
538,895,1281,308.2395833333333,0.1013526041666667,57.014930555555566
539,1281,1040,308.25868055555554,0.1013526041666667,56.83298611111108
540,1040,1284,298.6701388888889,0.08070763888888888,62.509722222222194
541,1284,1282,299.8611111111111,0.10125069444444437,57.31302083333334
542,1282,606,290.85590277777777,0.08913854166666665,57.96371527777778
543,606,780,293.2552083333333,0.08043263888888891,59.97847222222224
544,780,781,342.3732638888889,0.08957048611111111,59.02413194444445
545,781,607,341.6857638888889,0.08267291666666668,60.280208333333306
546,607,782,336.5503472222222,0.08913940972222223,59.67586805555555
547,782,783,328.7378472222222,0.09215347222222223,59.19201388888891
548,783,659,354.4861111111111,0.09554444444444447,60.31197916666669
549,659,784,374.62847222222223,0.09007118055555559,62.288368055555566
550,784,785,385.41493055555554,0.07317326388888891,64.73732638888889
551,785,530,317.7439236111111,0.06198767361111113,64.50677083333333
552,530,786,229.69704861111111,0.06250989583333334,61.99357638888891
553,786,199,201.40451388888889,0.05775130208333333,62.99722222222226
554,199,397,177.04427083333334,0.042902170138888876,65.64192708333334
555,397,268,145.52083333333334,0.031134201388888887,67.2323784722222
556,268,398,194.3203125,0.032537239583333336,67.75937499999996
557,398,893,237.58680555555554,0.037321267361111105,66.68888888888887
558,893,1175,218.0625,0.03584010416666666,67.03628472222223
559,1175,402,229.23003472222223,0.03520824652777777,67.87395833333335
560,402,403,241.38802083333331,0.04040138888888888,67.3738715277778
561,403,418,152.36892361111111,0.037099218749999996,67.59739583333337
562,418,441,132.0546875,0.04673472222222222,64.1859375
563,397,526,215.08680555555554,0.05398723958333334,64.4740451388889
564,526,527,325.40711805555554,0.07960980902777778,63.17213541666666
565,527,528,361.77256944444446,0.08113967013888891,63.80833333333334
566,528,200,319.20746527777777,0.06691484375000004,63.540625
567,200,529,273.08854166666663,0.046922048611111114,63.52491319444446
568,529,787,309.10850694444446,0.0627734375,62.97256944444448
569,787,788,358.40625,0.08667204861111114,64.36579861111116
570,788,789,382.80729166666663,0.0878104166666667,62.464583333333366
571,789,790,332.26909722222223,0.0700105902777778,61.29895833333333
572,790,798,155.80555555555557,0.04337899305555558,62.8388888888889
573,397,1046,181.27517361111111,0.03602222222222222,65.53793402777778
574,1046,404,252.86631944444443,0.06357300347222222,62.2302951388889
575,404,401,285.81944444444446,0.07165460069444443,61.99105902777778
576,401,267,262.23958333333337,0.059277430555555545,63.0073784722222
577,267,400,274.6657986111111,0.0712503472222222,61.334895833333306
578,400,1174,276.78211805555554,0.06778715277777775,61.66397569444442
579,1174,892,277.16145833333337,0.07366371527777774,60.53559027777777
580,892,1173,272.4947916666667,0.06875243055555554,60.81371527777776
581,1173,293,304.59114583333337,0.07537378472222224,61.342187499999966
582,1304,493,297.37065972222223,0.16370946180555554,50.08663194444444
583,493,575,291.9079861111111,0.1385958333333334,55.789409722222224
584,575,1313,278.90538194444446,0.11785789930555557,58.6347222222222
585,1313,1272,342.03125,0.11355434027777783,57.67934027777777
586,1272,1318,332.92881944444446,0.13692760416666666,55.538888888888906
587,1318,1314,316.60416666666663,0.16942083333333327,50.732638888888914
588,1314,310,198.34548611111111,0.10888559027777776,55.89010416666666
589,310,8,81.56944444444444,0.04398715277777779,63.65972222222217
590,8,15,138.80381944444446,0.06542178819444447,60.99548611111108
591,15,626,278.7986111111111,0.08440894097222228,60.93229166666663
592,626,102,371.7300347222222,0.1093125868055556,59.025434027777735
593,102,627,374.44010416666663,0.13372994791666665,54.47369791666665
594,627,1047,366.9791666666667,0.13079618055555553,54.4298611111111
595,1047,628,364.27430555555554,0.10637881944444447,59.02048611111112
596,1304,1268,331.0572916666667,0.15003802083333323,51.85902777777776
597,1268,908,362.0017361111111,0.11517083333333329,56.97343749999999
598,908,328,358.79600694444446,0.11511527777777779,56.17126736111112
599,328,1295,433.9505208333333,0.1615644097222223,50.304600694444446
600,1295,543,360.48350694444446,0.17068159722222226,48.098697916666644
601,543,1000,400.84114583333337,0.13233003472222218,52.99626736111107
602,1000,946,463.8125,0.15272934027777774,50.805902777777746
603,946,935,384.6232638888889,0.16108107638888886,49.7564236111111
604,935,1067,366.9791666666667,0.13079618055555553,54.4298611111111
605,1067,301,365.62586805555554,0.1185875,57.00859374999999
606,301,1068,362.93489583333337,0.09417013888888894,61.884982638888886
607,1068,940,221.56597222222223,0.0629743055555556,64.2015625
608,940,309,176.09982638888889,0.0576790798611111,63.64878472222222
609,309,101,259.32118055555554,0.08031050347222218,61.1519097222222
610,101,692,304.7734375,0.08560572916666669,61.41892361111111
611,692,586,221.56944444444446,0.0629743055555556,63.63541666666666
612,586,1089,115.66319444444446,0.1035427083333334,58.695312499999986
613,1089,1273,255.67708333333334,0.12252986111111121,58.95677083333334
614,1273,624,387.96527777777777,0.10823715277777778,59.714409722222236
615,624,625,414.3333333333333,0.13451284722222215,55.24618055555558
616,625,15,305.1857638888889,0.11068463541666665,56.78871527777778
617,15,16,222.72743055555554,0.08212057291666669,59.23637152777776
618,16,656,267.56597222222223,0.08701024305555558,58.47317708333334
619,656,580,336.61979166666663,0.07893177083333335,61.1418402777778
620,580,119,379.7873263888889,0.06438333333333335,64.4396701388889
621,119,17,395.1345486111111,0.07029739583333337,63.17274305555554
622,17,18,418.57552083333337,0.07698385416666668,61.1933159722222
623,18,287,360.60069444444446,0.08484696180555555,59.46961805555555
624,287,19,285.66927083333337,0.08420364583333333,60.175954861111094
625,19,311,272.1119791666667,0.09308619791666664,60.39453124999999
626,311,20,287.7135416666667,0.10085130208333332,59.42777777777779
627,20,1310,187.87586805555557,0.06691953125000001,61.74444444444444
628,1310,568,162.71614583333334,0.05980607638888887,62.015798611111094
629,568,1311,374.02690972222223,0.09483211805555553,59.08402777777775
630,1311,885,463.8854166666667,0.1205899305555555,56.843229166666646
631,885,501,411.36892361111114,0.11570963541666662,57.03298611111111
632,501,587,358.7404513888889,0.10335338541666665,59.39444444444446
633,587,695,319.69270833333337,0.08286354166666665,62.7387152777778
634,695,694,343.8767361111111,0.06408506944444442,63.536805555555546
635,694,693,379.24479166666663,0.09525642361111114,60.02690972222223
636,693,148,410.45225694444446,0.11449097222222226,59.41727430555557
637,148,147,391.03819444444446,0.10190078125000002,60.76640625000001
638,147,1273,354.2387152777778,0.08855963541666673,62.816840277777786
639,1273,100,395.1736111111111,0.10837057291666669,60.817795138888876
640,100,321,430.69444444444446,0.13971666666666663,55.820399305555554
641,321,99,444.8984375,0.15766293402777773,52.48151041666666
642,99,98,446.23263888888886,0.15822109374999999,52.297395833333304
643,98,263,385.03819444444446,0.12689921875000004,54.768576388888874
644,263,92,365.19444444444446,0.10761562500000002,57.63472222222221
645,92,570,509.12065972222223,0.10796927083333331,59.42751736111114
646,570,571,498.11805555555554,0.10873576388888884,59.03142361111114
647,571,883,367.5920138888889,0.09534861111111112,61.18541666666667
648,883,884,395.6197916666667,0.10720277777777779,59.2965277777778
649,884,501,411.36892361111114,0.11570963541666662,57.03298611111111
650,1310,581,192.30555555555557,0.09731197916666662,58.79496527777776
651,581,657,283.10590277777777,0.11977812499999996,57.54947916666664
652,657,21,315.81336805555554,0.10009279513888888,59.68168402777776
653,21,658,347.93489583333337,0.0919162326388889,60.82612847222225
654,658,1146,316.17534722222223,0.07848784722222221,60.05000000000002
655,1146,582,339.37847222222223,0.09805138888888887,57.722395833333344
656,582,583,350.1684027777778,0.10540295138888889,59.0170138888889
657,583,121,320.09461805555554,0.09849453124999999,58.68168402777776
658,121,120,309.5173611111111,0.09445286458333334,58.9282986111111
659,120,123,314.9166666666667,0.10222256944444445,59.06979166666666
660,123,122,318.9375,0.1127026909722222,56.08793402777778
661,122,22,357.5208333333333,0.12525928819444443,53.861111111111114
662,22,124,366.2873263888889,0.1392025173611111,54.263628472222216
663,124,125,337.2430555555556,0.13746302083333328,54.26718750000001
664,125,126,355.5373263888889,0.12301197916666666,54.37864583333335
665,126,127,366.08159722222223,0.12228220486111113,53.775607638888886
666,127,128,350.5720486111111,0.1316361979166667,53.26744791666665
667,128,129,355.50520833333337,0.13032256944444448,53.21414930555553
668,129,130,345.29079861111114,0.11567404513888889,54.36145833333331
669,130,131,323.0859375,0.10163680555555553,56.75260416666666
670,131,132,324.65711805555554,0.09508124999999999,59.01527777777777
671,132,133,343.19097222222223,0.09793732638888886,59.924913194444436
672,133,660,337.81510416666663,0.10074097222222225,58.297309027777786
673,660,661,344.61631944444446,0.08154201388888899,63.23072916666666
674,661,23,338.0286458333333,0.07377265625000004,65.41874999999999
675,23,662,313.1501736111111,0.08867178819444442,59.356770833333336
676,662,663,325.00347222222223,0.08003194444444443,61.702951388888884
677,663,541,339.9878472222222,0.06895451388888892,65.90842013888889
678,541,664,364.3142361111111,0.0812494791666667,66.38098958333333
679,664,665,324.0052083333333,0.080059375,64.50729166666665
680,665,666,302.7048611111111,0.0638359375,64.18020833333333
681,666,135,324.25347222222223,0.07300026041666666,63.79166666666664
682,135,136,337.02256944444446,0.09167152777777776,61.66814236111108
683,136,416,335.66059027777777,0.08472508680555554,61.08289930555554
684,416,567,341.38368055555554,0.07555711805555555,62.894357638888906
685,567,871,369.5859375,0.08802743055555554,62.896788194444454
686,871,1319,342.5902777777778,0.08290642361111111,62.4597222222222
687,1319,519,336.33506944444446,0.07846527777777781,63.65598958333331
688,519,1152,336.11284722222223,0.09276249999999997,60.84071180555553
689,1152,872,292.8298611111111,0.07636579861111106,62.07916666666664
690,872,520,295.4739583333333,0.0683006076388889,64.4306423611111
691,520,342,286.13715277777777,0.06548880208333334,64.20147569444444
692,342,90,253.74479166666666,0.04725086805555556,65.71666666666667
693,90,873,259.32118055555554,0.05699739583333333,63.740104166666654
694,873,521,274.7986111111111,0.07929652777777776,61.187239583333316
695,521,522,284.11371527777777,0.08889305555555552,60.6081597222222
696,522,207,281.77256944444446,0.09331909722222217,59.23350694444443
697,416,345,276.05381944444446,0.08116458333333335,59.31848958333333
698,345,869,272.84461805555554,0.08914965277777775,57.146267361111114
699,869,611,331.5954861111111,0.10083749999999997,56.728298611111114
700,611,1168,690.2725694444445,0.1351493055555555,53.007986111111116
701,1168,870,724.8072916666667,0.1354279513888888,50.97934027777777
702,870,563,403.92274305555554,0.10860564236111109,56.04062499999999
703,563,33,408.13194444444446,0.09949375000000002,59.613454861111116
704,33,32,374.0998263888889,0.08950902777777778,59.84539930555556
705,32,156,355.1536458333333,0.09391215277777776,59.94592013888889
706,156,505,404.80729166666663,0.10266440972222218,60.36432291666665
707,505,155,421.6501736111111,0.10352152777777776,59.68359374999997
708,155,154,409.4157986111111,0.10221032986111112,59.66744791666668
709,154,704,388.40538194444446,0.10040659722222224,59.97968750000005
710,704,703,389.75868055555554,0.09506371527777784,61.178124999999994
711,703,701,373.96006944444446,0.10883819444444445,59.77309027777774
712,701,702,364.77256944444446,0.1030003472222222,59.58732638888886
713,702,504,382.2170138888889,0.09489826388888889,60.04565972222218
714,504,700,391.078125,0.0931907986111111,60.868229166666666
715,700,699,366.9496527777778,0.10777361111111113,58.26423611111114
716,699,499,362.7291666666667,0.12738728298611116,55.985503472222234
717,499,698,338.94097222222223,0.1296246093750001,56.47248263888889
718,698,697,321.39409722222223,0.11643576388888893,56.873437499999994
719,697,696,336.6041666666667,0.12144270833333334,55.63663194444444
720,696,152,352.8068576388889,0.1281212239583333,55.10681423611112
721,152,503,370.41883680555554,0.11709960937499996,58.07018229166667
722,503,497,345.70920138888886,0.12043315972222224,57.23506944444444
723,497,496,342.5251736111111,0.11706128472222227,57.283072916666676
724,496,151,381.3489583333333,0.1297159722222222,57.87743055555556
725,151,150,416.2291666666667,0.11993263888888886,58.80407986111109
726,150,149,403.57986111111114,0.10575138888888888,59.398697916666656
727,149,502,388.0234375,0.09981397569444445,59.184375
728,502,501,392.33940972222223,0.09704921874999999,58.829774305555546
729,263,5,323.46440972222223,0.11201545138888891,55.48819444444446
730,5,4,346.7126736111111,0.13364279513888888,55.97421875000002
731,4,269,395.84027777777777,0.14383029513888887,56.8037326388889
732,269,622,376.9817708333333,0.15535434027777778,52.30980902777779
733,622,623,366.25694444444446,0.13508125,54.977256944444434
734,623,3,391.20833333333337,0.11645321180555555,58.61649305555556
735,3,97,379.0095486111111,0.15231987847222223,53.74218750000001
736,97,347,375.15277777777777,0.15513185763888887,53.19939236111111
737,347,96,380.421875,0.13992812499999996,53.92786458333334
738,96,2,379.3845486111111,0.13446458333333333,55.14279513888889
739,2,95,381.8151041666667,0.12632092013888885,56.826041666666654
740,95,1,392.73524305555554,0.13779557291666666,55.95052083333332
741,1,613,423.0954861111111,0.17747630208333337,53.091927083333346
742,613,952,414.87847222222223,0.1744322916666666,55.227430555555586
743,952,951,385.83159722222223,0.13910798611111105,58.84149305555558
744,951,621,389.9236111111111,0.1475935763888889,54.47135416666667
745,621,950,379.41666666666663,0.1451477430555556,54.19531250000001
746,950,620,393.0208333333333,0.13878107638888895,54.105034722222236
747,620,348,405.40190972222223,0.14673072916666668,52.00208333333334
748,348,85,363.49739583333337,0.12501041666666668,55.34383680555556
749,85,248,345.5390625,0.11200694444444442,56.59609375000001
750,248,86,334.43055555555554,0.13068020833333327,53.00946180555557
751,86,249,320.7421875,0.14414053819444445,50.6006076388889
752,249,250,322.44184027777777,0.13155572916666672,53.779166666666654
753,250,863,286.6276041666667,0.14830720486111115,50.60364583333332
754,863,864,305.8177083333333,0.14351128472222222,48.24027777777778
755,864,865,363.59722222222223,0.12140590277777775,52.7470486111111
756,865,87,382.06944444444446,0.14114079861111112,54.977343749999974
757,87,251,364.74131944444446,0.13978194444444447,54.76796874999998
758,251,252,337.21180555555554,0.1337124131944445,54.00486111111111
759,252,867,322.99305555555554,0.13288515625000002,54.169618055555546
760,867,866,317.42708333333337,0.12346284722222226,55.56284722222219
761,866,1092,335.43402777777777,0.11950572916666669,56.967187499999966
762,1092,868,346.1701388888889,0.12441406249999999,56.78281249999999
763,868,88,375.2482638888889,0.1292959201388889,56.8121527777778
764,88,253,384.59375,0.12414722222222226,57.813975694444444
765,253,254,353.6953125,0.10900564236111111,59.055295138888866
766,254,255,348.90885416666663,0.08997586805555559,61.61197916666662
767,255,256,361.5685763888889,0.0819614583333334,63.695659722222175
768,256,89,314.64496527777777,0.09329939236111112,60.57352430555554
769,89,33,350.0842013888889,0.09903854166666665,58.77708333333334
770,1116,851,398.98784722222223,0.10000833333333337,58.99774305555557
771,851,233,424.18836805555554,0.11731258680555556,54.60043402777777
772,233,80,491.91059027777777,0.12161414930555557,52.739322916666666
773,80,79,522.84375,0.13699340277777783,53.177256944444444
774,79,850,482.97743055555554,0.11134756944444446,56.52812499999999
775,850,930,433.5208333333333,0.11021979166666665,54.96579861111111
776,930,557,416.78472222222223,0.12108324652777772,53.502690972222226
777,557,78,459.25520833333337,0.11894835069444437,55.852951388888904
778,78,559,507.1484375,0.13664687499999995,57.2251736111111
779,559,232,473.79513888888886,0.1384033854166667,56.54184027777775
780,232,558,454.8185763888889,0.13022994791666664,55.627430555555534
781,558,849,457.9097222222223,0.11821979166666664,56.25807291666666
782,849,929,409.4236111111111,0.10020034722222222,58.592187499999994
783,929,848,393.88541666666663,0.09999999999999995,58.84479166666664
784,848,1300,409.2326388888889,0.10018472222222219,58.51249999999996
785,1300,231,412.33333333333337,0.10792621527777777,59.114062499999974
786,231,286,444.70052083333337,0.11205512152777776,59.90911458333334
787,286,928,428.9626736111111,0.07969973958333337,64.94470486111112
788,928,847,385.45833333333337,0.09235520833333336,61.293055555555554
789,847,285,440.17621527777777,0.1065896701388889,59.341059027777774
790,285,846,471.2473958333333,0.11288428819444442,58.837065972222234
791,846,927,449.90104166666663,0.11133107638888881,57.04652777777777
792,927,77,477.3333333333333,0.1057862847222222,58.17864583333332
793,77,230,525.2144097222222,0.14073463541666675,55.15251736111111
794,230,1299,412.3845486111111,0.11080269097222228,57.50460069444442
795,1299,420,297.65885416666663,0.08971015625000003,57.04626736111109
796,420,350,291.1388888888889,0.11269548611111108,54.105468749999986
797,350,943,315.46961805555554,0.1035860243055555,56.69340277777776
798,943,1153,319.19097222222223,0.11739687499999998,53.61041666666668
799,1153,308,280.3967013888889,0.1263776909722222,51.62500000000003
800,308,1071,300.5078125,0.10651901041666666,57.439236111111114
801,1071,307,278.2013888888889,0.0887345486111111,59.25286458333335
802,307,942,236.68055555555557,0.08499166666666667,57.45720486111111
803,942,306,230.38541666666669,0.08373819444444444,59.226822916666634
804,306,1094,235.04513888888889,0.06817795138888891,62.91571180555556
805,1094,305,252.5564236111111,0.07226918402777781,62.089322916666674
806,305,316,208.45833333333331,0.06578645833333335,61.998437499999994
807,420,298,270.23090277777777,0.11432534722222229,55.674045138888886
808,298,1096,234.90364583333331,0.11885008680555562,56.80677083333333
809,1096,299,340.30642361111114,0.11617361111111112,56.56493055555555
810,299,336,392.49392361111114,0.11265868055555557,57.530381944444436
811,336,9,378.76736111111114,0.11464140625000002,56.69366319444443
812,9,111,424.3984375,0.12175625,55.27395833333332
813,111,271,417.83246527777777,0.13163133680555555,54.73793402777776
814,271,651,392.80034722222223,0.12561059027777777,53.919791666666626
815,651,10,393.23524305555554,0.1219451388888889,53.9550347222222
816,10,112,388.5998263888889,0.14522621527777785,51.72986111111112
817,112,652,355.25347222222223,0.1488473958333334,47.50520833333334
818,652,113,339.06944444444446,0.14019557291666668,47.103906249999994
819,113,653,379.19444444444446,0.15237039930555552,47.71623263888888
820,653,300,433.19965277777777,0.15799835069444446,49.88289930555557
821,300,1091,430.23784722222223,0.14268550347222225,51.04765625000002
822,1091,362,382.5190972222223,0.1515919270833333,50.242708333333354
823,362,1275,385.859375,0.18202942708333328,51.6453125
824,1275,114,408.02604166666663,0.16303472222222218,52.765451388888884
825,114,11,399.5598958333333,0.13242942708333327,53.214583333333344
826,11,12,391.11371527777777,0.1298135416666667,53.78923611111112
827,12,898,414.69097222222223,0.1557316840277778,52.21371527777778
828,898,115,435.23350694444446,0.15543454861111106,52.3881076388889
829,115,116,444.5920138888889,0.13331883680555548,54.0234375
830,116,1056,401.6015625,0.11455234374999992,52.179774305555554
831,1056,13,360.31944444444446,0.09990208333333331,53.001562500000006
832,13,1309,381.55555555555554,0.1140328125,52.80399305555555
833,1309,117,390.15538194444446,0.10728776041666663,52.68359375
834,117,654,395.5373263888889,0.0991271701388889,56.32526041666667
835,654,941,375.91145833333337,0.12852222222222232,51.79947916666666
836,941,14,315.25694444444446,0.1204172743055556,49.478038194444444
837,14,655,292.4513888888889,0.07849904513888889,56.64192708333333
838,655,288,352.7751736111111,0.09329314236111114,57.293142361111094
839,288,118,414.8654513888889,0.1322228298611111,54.282378472222206
840,118,948,370.74131944444446,0.1654763888888888,51.02309027777777
841,948,1093,355.5364583333333,0.18723993055555543,46.535763888888894
842,1093,947,328.10069444444446,0.14100954861111112,54.73680555555557
843,947,946,328.10069444444446,0.14100954861111112,54.73680555555557
844,946,279,344.5390625,0.15740998263888883,49.57222222222222
845,279,562,289.7291666666667,0.12832491319444445,51.75503472222222
846,562,349,370.97569444444446,0.13500338541666668,50.020659722222206
847,349,338,440.33940972222223,0.15197994791666664,50.985590277777774
848,338,1048,395.59027777777777,0.16407586805555552,51.18003472222223
849,1048,1066,354.3802083333333,0.15301892361111105,50.041840277777794
850,1066,886,397.79340277777777,0.14236944444444444,49.366493055555544
851,886,1065,402.3263888888889,0.1564689236111111,47.3894097222222
852,1065,1049,388.9704861111111,0.16992447916666664,45.9890625
853,1049,1064,395.97569444444446,0.18948263888888892,46.494444444444454
854,1064,907,367.83333333333337,0.17916805555555554,46.253472222222236
855,907,1050,378.0173611111111,0.14693923611111112,47.551736111111126
856,1050,1063,380.62847222222223,0.1544451388888889,48.42708333333334
857,1063,1051,414.3385416666667,0.12987621527777773,54.7048611111111
858,1051,1062,410.99131944444446,0.14170798611111113,55.10729166666663
859,1062,1052,361.8611111111111,0.1333112847222223,56.218576388888835
860,1052,1053,408.94791666666663,0.10045729166666673,59.79496527777776
861,1053,1061,418.33854166666663,0.1116234375,50.6993055555556
862,1061,334,407.99479166666663,0.1271235243055555,49.57595486111114
863,334,63,487.20746527777777,0.13976111111111106,54.56805555555556
864,63,1060,499.29253472222223,0.11416189236111104,58.31848958333332
865,1060,1090,270.6666666666667,0.07137100694444441,62.46649305555552
866,1090,337,198.03645833333331,0.05951718750000003,63.1206597222222
867,337,335,246.04774305555554,0.06238142361111114,63.223697916666644
868,335,1294,181.1796875,0.06674496527777779,60.425260416666646
869,1294,600,238.60416666666669,0.11143472222222216,55.74930555555557
870,600,994,268.98958333333337,0.13423611111111108,55.065104166666686
871,994,599,321.140625,0.1068232638888889,59.17430555555556
872,599,993,358.67534722222223,0.11482118055555555,58.07534722222222
873,993,48,363.3385416666667,0.1388822916666667,55.68784722222223
874,48,47,398.22222222222223,0.1306664930555556,57.480989583333326
875,47,980,376.5833333333333,0.12838315972222225,56.572309027777756
876,980,992,335.28125,0.12031857638888895,55.85868055555554
877,992,979,334.6979166666667,0.09738680555555562,59.61302083333334
878,979,991,387.984375,0.09688663194444447,60.657812500000034
879,991,598,388.05729166666663,0.09696944444444447,60.5939236111111
880,598,597,365.34375,0.09594583333333337,60.56423611111107
881,597,978,283.03472222222223,0.09070989583333333,59.984548611111094
882,978,990,216.26215277777777,0.0768048611111111,61.510763888888874
883,990,977,240.86111111111111,0.10122499999999998,54.47499999999998
884,977,1276,267.0763888888889,0.12182083333333334,53.27309027777774
885,1276,596,248.54861111111114,0.09319236111111112,61.23559027777776
886,596,1176,200.72916666666669,0.09158472222222225,56.68559027777777
887,1176,1109,300.2482638888889,0.10486770833333335,52.6607638888889
888,1109,46,349.94184027777777,0.08513576388888891,59.136631944444474
889,46,45,322.15885416666663,0.08121423611111116,62.83854166666665
890,45,1271,357.140625,0.0819614583333334,63.57135416666665
891,1271,44,361.56944444444446,0.0819614583333334,63.611111111111136
892,44,595,361.56944444444446,0.0819614583333334,63.611111111111136
893,1109,320,359.82465277777777,0.08783585069444444,57.95633680555558
894,320,926,302.1736111111111,0.08092751736111109,59.87473958333335
895,926,1143,366.52430555555554,0.08478559027777778,61.17291666666666
