ID	Latitude	Longitude
718419	34.037793	-118.272782
718421	34.028118	-118.253469
718428	34.054801	-118.211859
718441	33.805815	-118.143415
718442	33.812037	-118.162485
718445	34.07186	-118.089866
718448	34.120911	-117.829234
718449	34.045058	-117.800792
718450	34.04611	-117.800531
718453	34.011912	-117.980122
718455	34.039693	-118.05069
718456	34.039693	-118.05069
718457	34.02492	-117.773748
718462	34.155572	-118.427822
718465	33.914273	-118.103564
718466	33.92193	-118.104318
718467	33.81107	-118.287268
718469	34.120764	-117.88843
718470	33.932781	-118.368223
718477	33.929626	-118.178731
718478	33.89032	-118.360662
718479	33.89032	-118.360662
718480	33.89032	-118.360662
718487	34.071567	-118.465753
718488	33.89529	-118.187593
718490	33.935212	-118.099885
718492	33.907361	-118.181983
718493	33.907395	-118.182244
718494	33.999405	-118.175639
718496	34.154195	-118.343722
718497	34.018144	-118.279568
718498	34.106905	-117.982368
718499	34.154816	-118.311893
718500	34.026728	-118.429807
737152	33.917606	-118.104793
737158	34.026415	-118.234825
737184	34.036842	-118.298268
737211	33.830873	-118.208577
737229	34.019283	-118.479535
737232	34.019435	-118.47969
737237	34.02328	-118.473469
737242	34.023443	-118.473579
737246	34.025103	-118.466669
737257	34.02693	-118.459319
737258	34.027093	-118.459353
737269	34.027802	-118.451776
737278	34.028893	-118.446438
737292	34.031903	-118.4213
737313	34.027658	-118.231686
737320	34.053847	-118.221966
737344	34.061366	-118.170554
737345	34.061578	-118.1706
737433	34.149171	-118.69734
737480	34.152332	-118.103137
737490	34.148522	-118.068683
737504	33.821152	-118.081557
737529	34.202228	-118.473512
759142	34.282136	-118.734404
759155	34.037023	-118.284201
759165	34.282445	-118.734398
759172	34.341011	-118.522527
759197	34.038052	-118.274457
759228	34.254614	-118.433051
759230	34.254614	-118.433051
759250	34.256907	-118.435472
759252	34.256907	-118.435472
759257	34.016298	-118.483358
759259	34.016413	-118.483481
759271	34.14691	-118.782745
759272	34.14691	-118.782745
759280	34.038052	-118.274457
759289	34.038055	-118.279858
759290	34.038055	-118.279858
759385	34.037023	-118.284201
759416	33.923435	-118.281525
759418	33.923292	-118.281555
759422	33.914766	-118.370486
759427	33.932781	-118.368223
759486	34.121743	-118.229567
759487	34.121743	-118.229567
759513	33.917571	-118.080056
759514	33.915878	-118.078758
759518	33.913564	-118.075867
759530	33.957583	-118.111199
759531	33.957583	-118.111199
759542	33.95891	-118.113036
759551	33.9632	-118.1189
759552	33.9632	-118.1189
759566	34.020251	-118.189669
759572	34.021007	-118.195039
759576	34.021135	-118.195375
759590	34.114313	-118.267737
759591	34.114313	-118.267737
759602	34.123398	-118.272271
759617	34.266064	-118.442825
759626	34.279114	-118.455041
759636	34.304527	-118.480635
759637	34.304527	-118.480635
759648	34.364506	-118.555784
759653	34.408287	-118.576071
759654	34.408287	-118.576071
759666	34.424267	-118.58367
759667	34.421063	-118.581981
759672	34.458426	-118.615547
759677	34.497131	-118.624674
759680	34.458426	-118.615547
759700	34.020961	-118.195456
759707	34.025109	-118.20517
759713	34.095413	-118.243957
759735	34.141806	-118.278086
759742	34.148833	-118.27989
759747	34.156871	-118.290763
759762	34.167992	-118.301293
759765	34.167992	-118.301293
759766	34.167992	-118.301293
759772	34.168963	-118.302648
759776	34.168963	-118.302648
759777	34.168963	-118.302648
759783	34.176309	-118.30783
759790	34.221822	-118.364915
759822	34.271236	-118.448172
759834	34.275954	-118.451881
759835	34.275868	-118.452003
759844	34.273972	-118.450111
759850	34.277432	-118.45372
759858	34.300684	-118.477275
759870	34.358847	-118.554053
759875	34.358847	-118.554053
759888	34.374508	-118.563047
759892	34.378358	-118.565494
759900	34.378358	-118.565494
759906	34.408604	-118.576573
759914	34.420911	-118.582284
759922	34.431273	-118.588555
759927	34.454192	-118.615941
759933	34.495729	-118.623863
759938	34.495729	-118.623863
759961	34.072002	-117.880137
759965	33.872655	-118.203751
759967	33.875898	-118.166089
759974	33.876317	-118.084773
759975	33.876324	-118.080425
759978	33.876366	-118.070702
759979	33.873306	-118.060607
759980	33.873306	-118.060607
759981	33.873772	-118.23715
759982	33.874114	-118.227251
759984	33.876117	-118.161745
759986	33.87621	-118.126705
759987	33.87657	-118.080438
759988	33.876613	-118.071914
759989	33.876583	-118.075397
759990	33.876119	-118.065686
759991	33.875647	-118.064958
759992	33.86603	-118.049777
759993	33.866819	-118.050661
759996	33.87359	-118.236964
760001	34.155725	-118.432994
760002	34.158544	-118.640131
760003	34.070002	-118.262279
760006	34.171108	-118.517031
760013	34.155572	-118.427822
760024	34.159347	-118.461778
760040	33.931239	-118.394434
760046	33.931132	-118.389223
760054	33.931388	-118.389223
760063	33.929816	-118.373757
760073	33.933294	-118.351898
760074	33.933294	-118.351898
760076	33.933294	-118.351898
760080	33.930073	-118.344285
760085	33.930073	-118.344285
760090	33.924911	-118.335537
760091	33.924911	-118.335537
760100	33.924855	-118.32862
760101	33.924855	-118.32862
760110	33.925162	-118.323479
760112	33.925162	-118.323479
760117	33.925238	-118.313092
760122	33.926392	-118.304528
760128	33.928424	-118.29444
760130	33.928424	-118.29444
760139	33.927891	-118.273645
760147	33.928261	-118.273648
760156	33.928419	-118.277962
760166	33.928407	-118.277789
760167	33.928407	-118.277789
760168	33.928407	-118.277789
760173	33.927305	-118.266557
760178	33.927289	-118.263121
760187	33.928141	-118.252891
760188	33.928141	-118.252891
760196	33.928223	-118.240518
760199	33.928223	-118.240518
760201	33.928223	-118.240518
760206	33.929161	-118.226832
760207	33.929479	-118.226883
760209	33.929479	-118.226883
760213	33.929098	-118.220055
760224	33.923785	-118.207757
760226	33.923785	-118.207757
760227	33.923785	-118.207757
760236	33.922422	-118.20466
760237	33.922422	-118.20466
760242	33.917731	-118.194032
760246	33.914156	-118.184451
760256	33.91443	-118.184361
760267	33.911105	-118.174619
760279	33.91131	-118.164179
760283	33.912001	-118.157276
760289	33.912001	-118.157276
760293	33.912739	-118.148633
760301	33.9129	-118.143428
760303	33.9129	-118.143428
760314	33.91291	-118.138216
760315	33.91291	-118.138216
760320	33.912952	-118.131271
760321	33.912952	-118.131271
760329	33.91319	-118.122603
760330	33.91319	-118.122603
760333	33.91352	-118.122596
760335	33.91352	-118.122596
760344	33.913689	-118.113948
760345	33.914009	-118.113945
760358	33.914273	-118.103564
760369	33.91352	-118.122596
760375	33.913234	-118.12779
760380	33.913234	-118.12779
760384	33.913209	-118.136477
760387	33.913209	-118.136477
760388	33.913209	-118.136477
760395	33.913204	-118.143449
760398	33.913204	-118.143449
760403	33.913023	-118.148672
760413	33.932384	-118.3602
760424	33.932736	-118.3484
760426	33.932736	-118.3484
760427	33.932665	-118.348246
760432	33.926558	-118.338643
760440	33.925127	-118.330354
760442	33.925127	-118.330354
760452	33.925436	-118.325192
760454	33.925436	-118.325192
760455	33.925436	-118.325192
760460	33.925579	-118.313116
760465	33.926754	-118.304542
760473	33.928605	-118.29615
760476	33.928605	-118.29615
760481	33.928912	-118.290792
760484	33.928912	-118.290792
760490	33.928915	-118.285761
760491	33.928915	-118.285761
760496	33.927683	-118.266559
760505	33.927654	-118.263124
760512	33.92794	-118.256279
760519	33.92794	-118.256279
760520	33.927658	-118.256273
760521	33.92794	-118.256279
760525	33.928838	-118.244115
760532	33.928184	-118.233573
760535	33.928184	-118.233573
760545	33.921331	-118.201425
760550	33.918043	-118.193865
760558	33.926113	-118.212249
760561	33.926113	-118.212249
760568	33.924777	-118.209134
760572	33.924777	-118.209134
760574	33.924777	-118.209134
760580	33.911652	-118.164198
760585	33.912441	-118.155588
760586	33.912441	-118.155588
760597	33.915511	-118.187405
760598	33.915511	-118.187405
760599	33.915511	-118.187405
760604	33.914378	-118.184198
760606	33.914378	-118.184198
760608	33.914378	-118.184198
760617	33.911423	-118.174572
760619	33.911423	-118.174572
760624	33.911423	-118.174572
760635	34.040612	-118.27373
760643	34.04828	-118.266145
760646	34.048366	-118.266006
760650	34.074472	-118.233103
760656	34.277791	-118.604549
760661	34.272684	-118.558209
760666	34.27535	-118.535775
760672	34.273353	-118.491355
760675	34.273353	-118.491355
760677	34.268987	-118.485999
760679	34.268787	-118.486194
760686	34.292788	-118.854026
760693	34.293197	-118.84425
760696	34.293197	-118.84425
760706	34.269157	-118.634264
760708	34.268955	-118.634171
760718	34.28146	-118.68836
760726	34.281486	-118.691694
760730	34.281486	-118.691694
760738	34.281529	-118.714692
760746	34.281623	-118.718019
760749	34.281623	-118.718019
760756	34.28213	-118.740869
760765	34.282139	-118.744365
760767	34.282139	-118.744365
760774	34.282158	-118.75852
760782	34.282158	-118.761848
760786	34.282158	-118.761848
760794	34.28215	-118.776188
760801	34.282155	-118.779539
760806	34.282155	-118.779539
760812	34.284287	-118.793847
760814	34.28279	-118.789901
760826	34.27773	-118.606073
760827	34.277998	-118.606079
760828	34.277998	-118.606079
760832	34.273553	-118.588111
760835	34.272684	-118.558209
760837	34.272223	-118.555464
760840	34.274745	-118.538826
760842	34.275083	-118.535822
760844	34.27815	-118.504149
760860	34.293436	-118.844767
760869	34.285131	-118.79486
760871	34.285131	-118.79486
760875	34.279351	-118.664241
760892	34.28177	-118.693769
760900	34.281851	-118.716955
760904	34.281851	-118.716955
760911	34.282189	-118.720254
760921	34.282439	-118.742964
760924	34.282439	-118.742964
760932	34.28243	-118.746287
760941	34.28245	-118.760625
760944	34.28245	-118.760625
760951	34.282441	-118.7638
760959	34.282447	-118.777608
760963	34.282447	-118.777608
760971	34.282452	-118.782329
760975	34.153063	-118.359904
760987	34.153535	-118.339979
760989	34.153535	-118.339979
760994	34.154023	-118.324031
761003	34.155121	-118.309741
761005	34.154438	-118.272455
761009	34.155877	-118.266072
761014	34.156268	-118.25012
761016	34.153108	-118.366127
761017	34.153108	-118.366127
761022	34.154195	-118.343722
761025	34.153625	-118.327063
761027	34.154816	-118.311893
761031	34.15564	-118.29597
761033	34.155439	-118.295974
761035	34.148123	-118.229499
761038	34.156447	-118.245195
761039	34.156447	-118.245195
761041	34.156458	-118.262159
761044	34.156198	-118.265345
761046	34.156198	-118.265345
761049	34.156198	-118.265345
761052	34.154235	-118.274159
761056	34.154235	-118.274159
761061	34.178734	-118.394967
761066	34.185249	-118.400787
761070	34.187159	-118.401618
761076	34.187159	-118.401618
761077	34.187159	-118.401618
761079	34.19999	-118.403413
761081	34.219986	-118.409792
761085	34.222738	-118.410536
761088	34.222738	-118.410536
761091	34.160546	-118.158748
761093	34.151691	-118.142523
761098	34.151658	-118.12944
761102	34.152187	-118.117782
761105	34.152301	-118.109239
761109	34.151406	-118.091041
761112	34.147621	-118.079037
761115	34.148636	-118.048053
761117	34.146752	-118.029146
761126	34.140676	-118.017243
761128	34.140676	-118.017243
761130	34.140676	-118.017243
761138	34.138178	-118.014556
761141	34.138178	-118.014556
761149	34.135316	-117.996727
761152	34.135316	-117.996727
761154	34.135316	-117.996727
761161	34.135219	-117.979798
761165	34.135219	-117.979798
761167	34.135219	-117.979798
761174	34.135237	-117.975628
761177	34.135237	-117.975628
761188	34.13449	-117.958916
761191	34.13449	-117.958916
761199	34.130297	-117.931111
761206	34.130297	-117.931111
761214	34.125143	-117.915079
761220	34.125143	-117.915079
761222	34.120654	-117.905646
761228	34.12079	-117.890867
761240	34.120764	-117.88843
761242	34.120461	-117.871209
761318	34.15195	-118.13555
761322	34.152357	-118.123714
761325	34.148074	-118.08377
761327	34.148876	-118.066773
761329	34.14889	-118.055903
761337	34.141791	-118.018365
761339	34.141791	-118.018365
761342	34.141791	-118.018365
761353	34.135576	-118.003558
761356	34.135576	-118.003558
761363	34.135547	-117.988695
761366	34.135547	-117.988695
761371	34.135484	-117.97979
761374	34.135484	-117.97979
761377	34.135484	-117.97979
761380	34.13492	-117.959306
761382	34.129595	-117.935
761384	34.130142	-117.932676
761386	34.120999	-117.908877
761388	34.120813	-117.90718
761390	34.121161	-117.896071
761396	34.121259	-117.830969
761397	34.121259	-117.830969
761400	34.121259	-117.830969
761410	34.104337	-117.820298
761412	34.104337	-117.820298
761423	34.097462	-117.819268
761426	34.097462	-117.819268
761428	34.148823	-118.069206
761431	34.148737	-118.071321
761435	33.859955	-118.307741
761439	33.862176	-118.318174
761440	33.861991	-118.318254
761441	33.86453	-118.3259
761444	33.873958	-118.342856
761445	33.873847	-118.343065
761448	33.906863	-118.370302
761452	33.918874	-118.36955
761455	33.918874	-118.36955
761468	33.928938	-118.368232
761482	33.951752	-118.368991
761492	33.952042	-118.369045
761500	33.998479	-118.407756
761511	34.202543	-118.473233
761523	33.859717	-118.298546
761526	33.859717	-118.298546
761527	33.859717	-118.298546
761531	33.867122	-118.335344
761532	33.867312	-118.335177
761538	33.91767	-118.370052
761541	33.91767	-118.370052
761548	33.921786	-118.369125
761552	33.921786	-118.369125
761585	34.222738	-118.410536
761592	34.275083	-118.535822
761594	34.284287	-118.793847
761599	34.142573	-118.277948
761604	34.153792	-118.286458
761608	34.497131	-118.624674
761621	34.300684	-118.477275
761623	34.420911	-118.582284
761624	34.408604	-118.576573
761635	34.364506	-118.555784
761638	34.275954	-118.451881
761642	34.266064	-118.442825
761644	34.226627	-118.383614
761649	34.222028	-118.36487
761652	33.844957	-118.091715
761655	33.886691	-118.104261
761675	33.916153	-118.104585
761676	33.917599	-118.104527
761734	33.891258	-118.18823
761735	33.891258	-118.18823
761757	33.9026	-118.18619
761761	33.906773	-118.182716
761767	33.906773	-118.182716
761776	33.93079	-118.178918
761778	33.92992	-118.178962
761790	33.994201	-118.176658
761844	33.821171	-118.081273
761851	33.8953	-118.187843
762329	34.138775	-118.228707
762347	33.876414	-118.014459
762353	33.890697	-118.041009
762355	33.8834	-118.027451
762357	33.905186	-118.065055
762359	33.93311	-118.091005
762378	33.997786	-118.146738
762398	33.876316	-118.014605
762404	34.055167	-118.216535
762405	34.055356	-118.216546
762408	34.053806	-118.208214
762409	34.053995	-118.208218
762410	34.055193	-118.198785
762413	34.055448	-118.19888
762422	34.055306	-118.192689
762423	34.055573	-118.192729
762432	34.055551	-118.185914
762435	34.059959	-118.174416
762436	34.060186	-118.174504
762438	34.05411	-118.203478
762441	34.061366	-118.170554
762447	34.065882	-118.155495
762449	34.071251	-118.141723
762451	34.071342	-118.133569
762453	34.07146	-118.12223
762455	34.07168	-118.107635
762457	34.071766	-118.098584
762459	34.07186	-118.089866
762461	34.071945	-118.082543
762463	34.072083	-118.071554
762467	34.072106	-118.068405
762468	34.07251	-118.068233
762470	34.072302	-118.051535
762472	34.055122	-118.212293
762474	34.059334	-118.176508
762480	34.063934	-118.160163
762482	34.066326	-118.155441
762484	34.068501	-118.151418
762486	34.071793	-118.143409
762488	34.071803	-118.123604
762491	34.071889	-118.117349
762492	34.071574	-118.11718
762494	34.072021	-118.108838
762496	34.072192	-118.100669
762498	34.072221	-118.091434
762500	34.072342	-118.082856
762502	34.072457	-118.074173
762504	34.072661	-118.059491
762508	33.989159	-118.280238
762517	33.791829	-118.100867
762518	33.79164	-118.10099
762520	33.796718	-118.107431
762523	33.802431	-118.115997
762526	33.802865	-118.128314
762528	33.813266	-118.166414
762531	33.813802	-118.168227
762533	33.814416	-118.177538
762535	33.814996	-118.183577
762538	33.825614	-118.215047
762541	33.825518	-118.226232
762543	33.825976	-118.240051
762545	33.832936	-118.25697
762547	33.859338	-118.289828
762549	33.859963	-118.298466
762552	33.878338	-118.345949
762553	33.878203	-118.346171
762555	33.900921	-118.370315
762557	33.903819	-118.370313
762559	33.915198	-118.370234
762561	33.921751	-118.368902
762565	34.172831	-118.467569
762567	34.188192	-118.474075
762569	34.202543	-118.473233
762571	34.222979	-118.473083
762573	34.237367	-118.472933
762576	33.794536	-118.10487
762578	33.800308	-118.112651
762580	33.802629	-118.12381
762582	33.802649	-118.128338
762584	33.813053	-118.166482
762586	33.814193	-118.176143
762588	33.814807	-118.183838
762590	33.815698	-118.186295
762592	33.818022	-118.190184
762594	33.825332	-118.215513
762596	33.825229	-118.225244
762598	33.825757	-118.24005
762600	33.90085	-118.370549
762602	34.220042	-118.473313
762604	34.234235	-118.473205
762606	34.255035	-118.472413
762608	34.256625	-118.472419
762610	33.886691	-118.104261
762612	33.888878	-118.104376
762616	33.916153	-118.104585
762619	33.958124	-118.087014
762620	33.958207	-118.087265
762622	33.972857	-118.080336
762624	33.992148	-118.069414
762627	34.005361	-118.06248
762629	34.009472	-118.058066
762631	34.009316	-118.057906
762634	34.018698	-118.051437
762637	34.028108	-118.035925
762640	34.030914	-118.031047
762641	34.031082	-118.03122
762643	34.053746	-118.004464
762645	34.05556	-118.003436
762648	33.866067	-118.098862
762649	33.86612	-118.098646
762652	33.881753	-118.104077
762653	33.881766	-118.103878
762655	33.886248	-118.104435
762657	33.888287	-118.10455
762659	33.900526	-118.105238
762661	33.902261	-118.105349
762663	33.917606	-118.104793
762665	33.923989	-118.104406
762667	33.935212	-118.099885
762669	33.942967	-118.095825
762671	33.950974	-118.091381
762673	33.972515	-118.080722
762675	33.974742	-118.079877
762678	33.985594	-118.072012
762679	33.9855	-118.071807
762681	33.994073	-118.069196
762685	34.01717	-118.05398
762686	34.01677	-118.05412
762688	34.028263	-118.036063
763237	34.076978	-118.219273
763243	34.015503	-118.281106
763246	34.015503	-118.281106
763251	34.002226	-118.28122
763256	33.987824	-118.280807
763259	33.987824	-118.280807
763264	33.980182	-118.281036
763267	33.980182	-118.281036
763272	33.968828	-118.28101
763275	33.968828	-118.28101
763280	33.968834	-118.280651
763283	33.962692	-118.280984
763286	33.962692	-118.280984
763291	33.958616	-118.281057
763294	33.958616	-118.281057
763299	33.928643	-118.281065
763304	33.928629	-118.280397
763309	33.914535	-118.286578
763314	33.899562	-118.286804
763323	34.155121	-118.309741
763325	34.031891	-118.416029
763330	34.036614	-118.31917
763336	34.031647	-118.41534
763341	34.029722	-118.403033
763346	34.03681	-118.315379
763354	33.863231	-118.284914
763361	33.903061	-118.2864
763367	33.915926	-118.285841
763372	33.93561	-118.27973
763377	33.935598	-118.280279
763384	33.947463	-118.279359
763389	33.958618	-118.280545
763392	33.958618	-118.280545
763397	33.960648	-118.280531
763400	33.960648	-118.280531
763405	33.976848	-118.280643
763408	33.976848	-118.280643
763413	33.976848	-118.281038
763416	33.984847	-118.280312
763419	33.984847	-118.280312
763424	33.998622	-118.280613
763429	34.006152	-118.280854
763434	34.010617	-118.280787
763439	34.018144	-118.279568
763444	34.018144	-118.279568
763447	34.018314	-118.280127
763453	34.031145	-118.260012
763458	34.023654	-118.243938
763464	33.903565	-118.10513
763466	33.876702	-118.132194
763468	34.014914	-118.172242
763473	33.876009	-118.191574
763475	34.01886	-118.051593
763479	34.068106	-117.83743
763485	34.072978	-117.784144
763490	34.027751	-118.456128
763498	33.758627	-118.28954
763502	33.772948	-118.279693
763507	33.78064	-118.280253
763512	33.791949	-118.282519
763517	33.807904	-118.287726
763522	33.81107	-118.287268
763527	33.82907	-118.28727
763532	33.845433	-118.285155
763537	33.960273	-117.855729
763539	33.960273	-117.855729
763544		
763546		
763551	33.988721	-117.842841
763553	33.988721	-117.842841
763558	34.032569	-117.808962
763563	34.04332	-117.800771
763568	34.04611	-117.800531
763573	34.045058	-117.800792
763578	34.040947	-117.802381
763583	34.029739	-117.811086
763588	33.981951	-117.842186
763590	33.981951	-117.842186
763595		
763597		
763602	33.873361	-118.213213
763604	33.873496	-118.251545
763606	34.142229	-118.18445
763608	34.144583	-118.1678
763610	34.142896	-118.172193
763612	34.142674	-118.184801
763614	34.15099	-118.152369
763616	34.106905	-117.982368
763621	33.890677	-118.285802
763626	33.892333	-118.285489
763634	33.929816	-118.373757
763641	34.333878	-118.508285
763649	34.091304	-117.819676
763654	33.894297	-118.104669
763656	33.894293	-118.104912
763658	33.909354	-118.104924
763663	33.870044	-118.28482
763669	34.104688	-118.252741
763674	34.100954	-118.248419
763679	33.87427	-118.101893
763683	34.062218	-118.000416
763687	34.062222	-118.000626
763689	34.062222	-118.000626
763693	33.942882	-118.09562
763695	34.072372	-117.935361
763700	34.027763	-118.210714
763706	33.896666	-118.052294
763710	33.932384	-118.3602
763712	33.91443	-118.184361
763716	33.929386	-118.220032
763720	33.938699	-118.279654
763731	34.072159	-117.898791
763748	33.89061	-118.041088
763752	33.947456	-118.279712
763758	34.015503	-118.281106
763761	34.009215	-118.281288
763763	34.002226	-118.28122
763765	33.987824	-118.280807
763767	33.980182	-118.281036
763769	33.914535	-118.286578
763771	33.848404	-118.20545
763773	34.176309	-118.30783
763775	34.153108	-118.366127
763777	34.031891	-118.416029
763781	34.034256	-118.353711
763785	34.03706	-118.289279
763789	34.036314	-118.374796
763791	34.011295	-118.161135
763793	33.915926	-118.285841
763795	33.958618	-118.280545
763798	33.984847	-118.280312
763800	34.006152	-118.280854
763802	34.010617	-118.280787
763810	34.179879	-118.312407
763812	34.186899	-118.320813
763814	33.986224	-118.136014
763816	34.177662	-118.394466
763818	34.171634	-118.388333
763822	34.154816	-118.311893
763825	34.27815	-118.504149
763828	34.068106	-117.83743
763830	34.077002	-117.74444
763832	34.081722	-117.71693
763834	34.081821	-117.721638
763836	33.758627	-118.28954
763838	33.772948	-118.279693
763842	33.78064	-118.280253
763845	33.807904	-118.287726
763847	33.82907	-118.28727
763849	33.845433	-118.285155
763851		
763854	33.988721	-117.842841
763857	34.04332	-117.800771
763861	34.044972	-117.8008
763864	34.029739	-117.811086
763866	33.981951	-117.842186
763869		
763872	34.025038	-117.734229
763874	34.02492	-117.773748
763878	34.152216	-118.156144
763884	33.890677	-118.285802
763886	33.892333	-118.285489
763891	34.293132	-118.854012
763893	33.9129	-118.143428
763895	34.036953	-118.313131
763897	34.26834	-118.444992
763908	34.152385	-118.0979
763917	34.029948	-118.392928
763923	34.035005	-118.337015
763935	34.032849	-118.170134
763939	33.923435	-118.281525
763943	33.923292	-118.281555
763963	34.033989	-118.353882
763968	33.960374	-117.856055
763970	33.960374	-117.856055
763975	33.992305	-118.141915
763980	33.992211	-118.142079
763985	33.953085	-118.105015
763990	33.952949	-118.105163
763995	34.220025	-118.409585
763999	33.908921	-118.10517
764001	33.908921	-118.10517
764019	34.004792	-118.063514
764021	34.004792	-118.063514
764026	34.037427	-118.282004
764032	34.026085	-118.275163
764037	34.026164	-118.275402
764050	34.022411	-118.475871
764054	34.030628	-118.437426
764059	34.030785	-118.437468
764064	34.282447	-118.756252
764068	34.28215	-118.756247
764072	34.282147	-118.772116
764076	34.28245	-118.77212
764081	34.2822	-118.786152
764085	34.282499	-118.786157
764089	34.11626	-117.823987
764094	34.077854	-117.813757
764096	34.077854	-117.813757
764101	34.163266	-118.382094
764106	34.171717	-118.388072
764115	34.185311	-118.400538
764120	34.200041	-118.403183
764130	34.03165	-118.428336
764135	34.152092	-118.143249
764137	34.152092	-118.143249
764144	34.14791	-118.031417
764146	34.14791	-118.031417
764151	34.239278	-118.4168
764156	34.239405	-118.416632
764161	34.281084	-118.671219
764165	34.28077	-118.671276
764169	34.281773	-118.682707
764173	34.281476	-118.682746
764177	34.281788	-118.700269
764181	34.281491	-118.700296
764185	34.281508	-118.708898
764189	34.281806	-118.708876
764193	34.282131	-118.72654
764197	34.282423	-118.726531
764217	34.071994	-117.898791
764222	34.071267	-117.950956
764227	34.071436	-117.950986
764232	33.939747	-118.095531
764244	34.034301	-118.352667
764249	34.034036	-118.352661
764260	34.362535	-118.504833
764262	34.362535	-118.504833
764267	34.379368	-118.491328
764269	34.379368	-118.491328
764274	34.377099	-118.494004
764276	34.377099	-118.494004
764281	34.375451	-118.49629
764283	34.375451	-118.49629
764288	34.377963	-118.493391
764290	34.377963	-118.493391
764295	34.391522	-118.474877
764297	34.391522	-118.474877
764302	34.394808	-118.468198
764304	34.394808	-118.468198
764309	34.401271	-118.457631
764311	34.401271	-118.457631
764316	34.404207	-118.451727
764318	34.404207	-118.451727
764322	34.404382	-118.451878
764336	34.026085	-118.275163
764338	34.163266	-118.382094
764346	34.152648	-118.109062
764349	34.152092	-118.143249
764353	34.377099	-118.494004
764355	34.391522	-118.474877
764357	34.394808	-118.468198
764359	34.404207	-118.451727
764365	34.022411	-118.475871
764371	34.077854	-117.813757
764377	34.163266	-118.382094
764386	34.059539	-117.804678
764393	33.939747	-118.095531
764398	34.362535	-118.504833
764401	34.379368	-118.491328
764403	34.377099	-118.494004
764405	34.375451	-118.49629
764407	34.377963	-118.493391
764409	34.391522	-118.474877
764411	34.394808	-118.468198
764413	34.401271	-118.457631
764415	34.404207	-118.451727
764417	34.162761	-118.294541
764418	34.029636	-118.217534
764420	34.059467	-117.804897
764424	34.178805	-118.394742
764425	33.872808	-118.281181
764427	34.018314	-118.280127
764430	34.230591	-118.409589
764435	34.011295	-118.161135
764556	33.824728	-118.201883
764559	33.85914	-118.289912
764561	33.903772	-118.370548
764563	33.918905	-118.369777
764565	33.840237	-118.264144
764567	33.986242	-118.398076
764572	33.963142	-118.369897
764578	33.965086	-118.370528
764583	33.965167	-118.370291
764588	33.930217	-118.368535
764590	33.930217	-118.368535
764596	33.928621	-118.368522
764598	33.928621	-118.368522
764604	33.871474	-118.341378
764609	33.864701	-118.327312
764611	33.85998	-118.31095
764613	33.86017	-118.310871
764615	34.202228	-118.473512
764622	34.149194	-118.804893
764627	34.148124	-118.801429
764632	34.143077	-118.739279
764637	34.138582	-118.720114
764646	34.146784	-118.699337
764657	33.847883	-118.272889
764659	33.845809	-118.269724
764661	33.807173	-118.150983
764663	33.806934	-118.151138
764665	33.802703	-118.13339
764667	33.802923	-118.133344
764669	33.90684	-118.370538
764671	33.990121	-118.401139
764676	33.816753	-118.18802
764680	33.824728	-118.201883
764682	33.918874	-118.36955
764684	34.147297	-118.371049
764686	33.986242	-118.398076
764690	34.07238	-118.466123
764692	34.077939	-118.470493
764694	34.095833	-118.476524
764696	34.125144	-118.47636
764700	33.951752	-118.368991
764704	33.965086	-118.370528
764706	33.91767	-118.370052
764709	34.171285	-118.520359
764711	34.17368	-118.555198
764713	34.171396	-118.572953
764715	34.154314	-118.394541
764717	34.202373	-118.473507
764719	34.172831	-118.467569
764721	34.069016	-118.149713
764723	34.072661	-118.059491
764727	34.148901	-118.803161
764731	34.149194	-118.804893
764733	34.143077	-118.739279
764735	33.921786	-118.369125
764740	34.059959	-118.174416
764744	34.078365	-118.288977
764748	33.986242	-118.398076
764752	34.148836	-118.697394
764754	34.142078	-118.471554
764760	34.134078	-118.355163
764766	34.133863	-118.35542
764781	34.160984	-118.470704
764794	34.160765	-118.469064
764798	34.157232	-118.824716
764803	34.159878	-118.82825
764808	34.160056	-118.828523
764814	34.164951	-118.836331
764819	34.167524	-118.839757
764824	34.175975	-118.85885
764829	34.176331	-118.860741
764834	34.175043	-118.852242
764839	34.1778	-118.879126
764848	34.17712	-118.873779
764853	34.064756	-118.251325
764863	34.184342	-118.893462
764868	34.181854	-118.888445
764874	34.18312	-118.890989
764879	34.184484	-118.910472
764885	34.184302	-118.908919
764891	34.184452	-118.913787
764900	34.185571	-118.929061
764905	34.188438	-118.936403
764910	34.18968	-118.938878
764915	34.191042	-118.941959
764921	34.205441	-118.984481
764927	34.205276	-118.984649
764932	34.213624	-119.007232
764937	34.213685	-119.008009
764941	34.053988	-118.222069
764949	34.128774	-118.346843
764958	34.143303	-118.739457
764963	34.146034	-118.760227
764968	34.157232	-118.824716
764972	34.159878	-118.82825
764977	34.18312	-118.890989
764980	34.184484	-118.910472
764984	34.188438	-118.936403
764986	34.18968	-118.938878
764989	34.205441	-118.984481
764991	34.205276	-118.984649
764993	34.213624	-119.007232
764998	34.157232	-118.824716
765002	34.159878	-118.82825
765007	34.160056	-118.828523
765011	34.164951	-118.836331
765015	34.167524	-118.839757
765019	34.175975	-118.85885
765023	34.176331	-118.860741
765027	34.1778	-118.879126
765034	34.184342	-118.893462
765038	34.181854	-118.888445
765042	34.18312	-118.890989
765046	34.184484	-118.910472
